"stationName","basin","waterLevel","datetime_UTC","localDateTime","unit","warningLevel","dangerLevel","longitude","latitude"
"Arun River at Simle","Koshi","2.00","2019-06-04 05:45:00","2019-06-04 11:30:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","1.99","2019-06-04 05:55:00","2019-06-04 11:40:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","1.97","2019-06-04 06:25:00","2019-06-04 12:10:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","1.98","2019-06-04 06:35:00","2019-06-04 12:20:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","1.98","2019-06-04 06:35:00","2019-06-04 12:20:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","1.97","2019-06-04 06:55:00","2019-06-04 12:40:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","1.97","2019-06-04 06:55:00","2019-06-04 12:40:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","1.97","2019-06-04 07:15:00","2019-06-04 13:00:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","1.96","2019-06-04 07:25:00","2019-06-04 13:10:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","1.97","2019-06-04 07:35:00","2019-06-04 13:20:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","1.98","2019-06-04 07:55:00","2019-06-04 13:40:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","1.98","2019-06-04 07:55:00","2019-06-04 13:40:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","1.95","2019-06-04 08:15:00","2019-06-04 14:00:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","1.95","2019-06-04 08:15:00","2019-06-04 14:00:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","1.96","2019-06-04 08:25:00","2019-06-04 14:10:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","1.96","2019-06-04 08:45:00","2019-06-04 14:30:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","1.96","2019-06-04 08:45:00","2019-06-04 14:30:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","1.95","2019-06-04 08:55:00","2019-06-04 14:40:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","1.95","2019-06-04 09:25:00","2019-06-04 15:10:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","1.95","2019-06-04 09:25:00","2019-06-04 15:10:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","1.95","2019-06-04 09:55:00","2019-06-04 15:40:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","1.95","2019-06-04 09:55:00","2019-06-04 15:40:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","1.95","2019-06-04 10:15:00","2019-06-04 16:00:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","1.93","2019-06-04 10:35:00","2019-06-04 16:20:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","1.95","2019-06-04 10:55:00","2019-06-04 16:40:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","1.94","2019-06-04 11:05:00","2019-06-04 16:50:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","1.94","2019-06-04 11:25:00","2019-06-04 17:10:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","1.93","2019-06-04 11:45:00","2019-06-04 17:30:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","1.92","2019-06-04 12:05:00","2019-06-04 17:50:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","1.92","2019-06-04 12:05:00","2019-06-04 17:50:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","1.91","2019-06-04 12:25:00","2019-06-04 18:10:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","1.89","2019-06-04 12:45:00","2019-06-04 18:30:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","1.90","2019-06-04 12:55:00","2019-06-04 18:40:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","1.89","2019-06-04 13:15:00","2019-06-04 19:00:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","1.89","2019-06-04 13:35:00","2019-06-04 19:20:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","1.89","2019-06-04 13:35:00","2019-06-04 19:20:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","1.89","2019-06-04 13:55:00","2019-06-04 19:40:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","1.89","2019-06-04 13:55:00","2019-06-04 19:40:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","1.90","2019-06-04 14:15:00","2019-06-04 20:00:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","1.88","2019-06-04 14:35:00","2019-06-04 20:20:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","1.89","2019-06-04 14:55:00","2019-06-04 20:40:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","1.88","2019-06-04 15:35:00","2019-06-04 21:20:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","1.88","2019-06-04 15:35:00","2019-06-04 21:20:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","1.88","2019-06-04 15:55:00","2019-06-04 21:40:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","1.88","2019-06-04 15:55:00","2019-06-04 21:40:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","1.86","2019-06-04 16:15:00","2019-06-04 22:00:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","1.86","2019-06-04 16:35:00","2019-06-04 22:20:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","1.86","2019-06-04 16:55:00","2019-06-04 22:40:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","1.86","2019-06-04 17:15:00","2019-06-04 23:00:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","1.86","2019-06-04 17:35:00","2019-06-04 23:20:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","1.86","2019-06-04 17:55:00","2019-06-04 23:40:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","1.86","2019-06-04 17:55:00","2019-06-04 23:40:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","1.85","2019-06-04 18:15:00","2019-06-05 00:00:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","1.83","2019-06-04 18:35:00","2019-06-05 00:20:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","1.84","2019-06-04 19:05:00","2019-06-05 00:50:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","1.82","2019-06-04 19:25:00","2019-06-05 01:10:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","1.83","2019-06-04 19:35:00","2019-06-05 01:20:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","1.83","2019-06-04 19:55:00","2019-06-05 01:40:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","1.83","2019-06-04 19:55:00","2019-06-05 01:40:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","1.82","2019-06-04 20:15:00","2019-06-05 02:00:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","1.82","2019-06-04 20:35:00","2019-06-05 02:20:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","1.83","2019-06-04 20:55:00","2019-06-05 02:40:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","1.83","2019-06-04 21:35:00","2019-06-05 03:20:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","1.83","2019-06-04 21:55:00","2019-06-05 03:40:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","1.84","2019-06-04 22:15:00","2019-06-05 04:00:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","1.85","2019-06-04 22:35:00","2019-06-05 04:20:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","1.85","2019-06-04 22:55:00","2019-06-05 04:40:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","1.85","2019-06-04 23:15:00","2019-06-05 05:00:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","1.88","2019-06-04 23:35:00","2019-06-05 05:20:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","1.88","2019-06-04 23:35:00","2019-06-05 05:20:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","1.86","2019-06-04 23:55:00","2019-06-05 05:40:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","1.90","2019-06-05 00:15:00","2019-06-05 06:00:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","1.93","2019-06-05 00:35:00","2019-06-05 06:20:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","1.96","2019-06-05 00:55:00","2019-06-05 06:40:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","1.97","2019-06-05 01:05:00","2019-06-05 06:50:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.01","2019-06-05 01:25:00","2019-06-05 07:10:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.01","2019-06-05 01:25:00","2019-06-05 07:10:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.01","2019-06-05 01:45:00","2019-06-05 07:30:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.07","2019-06-05 01:55:00","2019-06-05 07:40:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.05","2019-06-05 02:15:00","2019-06-05 08:00:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.06","2019-06-05 02:25:00","2019-06-05 08:10:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.06","2019-06-05 02:35:00","2019-06-05 08:20:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.09","2019-06-05 02:55:00","2019-06-05 08:40:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.10","2019-06-05 03:05:00","2019-06-05 08:50:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.11","2019-06-05 03:25:00","2019-06-05 09:10:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.13","2019-06-05 03:55:00","2019-06-05 09:40:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.17","2019-06-05 04:15:00","2019-06-05 10:00:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.20","2019-06-05 04:25:00","2019-06-05 10:10:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.21","2019-06-05 04:35:00","2019-06-05 10:20:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.26","2019-06-05 04:55:00","2019-06-05 10:40:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.30","2019-06-05 05:15:00","2019-06-05 11:00:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.30","2019-06-05 05:25:00","2019-06-05 11:10:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.33","2019-06-05 05:45:00","2019-06-05 11:30:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.31","2019-06-05 05:55:00","2019-06-05 11:40:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.32","2019-06-05 06:15:00","2019-06-05 12:00:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.30","2019-06-05 06:25:00","2019-06-05 12:10:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.30","2019-06-05 06:45:00","2019-06-05 12:30:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.32","2019-06-05 06:55:00","2019-06-05 12:40:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.31","2019-06-05 07:15:00","2019-06-05 13:00:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.29","2019-06-05 07:25:00","2019-06-05 13:10:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.29","2019-06-05 07:45:00","2019-06-05 13:30:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.29","2019-06-05 07:45:00","2019-06-05 13:30:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.28","2019-06-05 07:55:00","2019-06-05 13:40:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.28","2019-06-05 08:05:00","2019-06-05 13:50:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.25","2019-06-05 08:25:00","2019-06-05 14:10:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.25","2019-06-05 08:35:00","2019-06-05 14:20:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.26","2019-06-05 08:55:00","2019-06-05 14:40:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.24","2019-06-05 09:15:00","2019-06-05 15:00:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.24","2019-06-05 09:15:00","2019-06-05 15:00:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.26","2019-06-05 09:25:00","2019-06-05 15:10:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.25","2019-06-05 09:35:00","2019-06-05 15:20:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.25","2019-06-05 09:35:00","2019-06-05 15:20:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.24","2019-06-05 09:55:00","2019-06-05 15:40:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.23","2019-06-05 10:15:00","2019-06-05 16:00:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.23","2019-06-05 10:25:00","2019-06-05 16:10:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.22","2019-06-05 10:35:00","2019-06-05 16:20:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.19","2019-06-05 10:55:00","2019-06-05 16:40:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.19","2019-06-05 11:05:00","2019-06-05 16:50:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.17","2019-06-05 11:25:00","2019-06-05 17:10:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.17","2019-06-05 11:25:00","2019-06-05 17:10:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.18","2019-06-05 11:45:00","2019-06-05 17:30:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.17","2019-06-05 11:55:00","2019-06-05 17:40:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.16","2019-06-05 12:05:00","2019-06-05 17:50:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.13","2019-06-05 12:25:00","2019-06-05 18:10:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.12","2019-06-05 12:45:00","2019-06-05 18:30:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.13","2019-06-05 12:55:00","2019-06-05 18:40:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.13","2019-06-05 13:05:00","2019-06-05 18:50:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.10","2019-06-05 13:35:00","2019-06-05 19:20:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.08","2019-06-05 13:55:00","2019-06-05 19:40:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.08","2019-06-05 14:15:00","2019-06-05 20:00:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.07","2019-06-05 14:25:00","2019-06-05 20:10:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.07","2019-06-05 14:55:00","2019-06-05 20:40:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.06","2019-06-05 15:15:00","2019-06-05 21:00:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.05","2019-06-05 15:25:00","2019-06-05 21:10:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.04","2019-06-05 16:05:00","2019-06-05 21:50:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.02","2019-06-05 16:25:00","2019-06-05 22:10:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.01","2019-06-05 16:55:00","2019-06-05 22:40:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","1.99","2019-06-05 17:05:00","2019-06-05 22:50:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","1.98","2019-06-05 17:25:00","2019-06-05 23:10:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","1.99","2019-06-05 17:45:00","2019-06-05 23:30:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","1.99","2019-06-05 17:45:00","2019-06-05 23:30:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.01","2019-06-05 18:05:00","2019-06-05 23:50:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.00","2019-06-05 18:35:00","2019-06-06 00:20:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","1.98","2019-06-05 18:45:00","2019-06-06 00:30:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","1.99","2019-06-05 19:15:00","2019-06-06 01:00:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.01","2019-06-05 19:35:00","2019-06-06 01:20:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","1.98","2019-06-05 19:55:00","2019-06-06 01:40:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","1.98","2019-06-05 20:05:00","2019-06-06 01:50:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","1.99","2019-06-05 20:25:00","2019-06-06 02:10:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","1.99","2019-06-05 20:55:00","2019-06-06 02:40:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.02","2019-06-05 21:35:00","2019-06-06 03:20:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.02","2019-06-05 21:55:00","2019-06-06 03:40:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.04","2019-06-05 22:15:00","2019-06-06 04:00:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.06","2019-06-05 22:55:00","2019-06-06 04:40:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.06","2019-06-05 23:15:00","2019-06-06 05:00:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.06","2019-06-05 23:15:00","2019-06-06 05:00:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.07","2019-06-05 23:25:00","2019-06-06 05:10:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.10","2019-06-05 23:55:00","2019-06-06 05:40:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.11","2019-06-06 00:05:00","2019-06-06 05:50:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.13","2019-06-06 00:35:00","2019-06-06 06:20:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.14","2019-06-06 00:45:00","2019-06-06 06:30:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.15","2019-06-06 01:05:00","2019-06-06 06:50:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.18","2019-06-06 01:25:00","2019-06-06 07:10:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.19","2019-06-06 01:35:00","2019-06-06 07:20:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.19","2019-06-06 01:55:00","2019-06-06 07:40:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.23","2019-06-06 02:15:00","2019-06-06 08:00:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.26","2019-06-06 02:55:00","2019-06-06 08:40:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.26","2019-06-06 02:55:00","2019-06-06 08:40:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.26","2019-06-06 03:05:00","2019-06-06 08:50:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.26","2019-06-06 03:05:00","2019-06-06 08:50:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.34","2019-06-06 03:25:00","2019-06-06 09:10:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.34","2019-06-06 03:25:00","2019-06-06 09:10:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.34","2019-06-06 03:35:00","2019-06-06 09:20:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.35","2019-06-06 03:55:00","2019-06-06 09:40:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.35","2019-06-06 04:05:00","2019-06-06 09:50:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.37","2019-06-06 04:15:00","2019-06-06 10:00:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.39","2019-06-06 04:35:00","2019-06-06 10:20:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.39","2019-06-06 04:35:00","2019-06-06 10:20:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.39","2019-06-06 04:55:00","2019-06-06 10:40:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.40","2019-06-06 05:05:00","2019-06-06 10:50:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.40","2019-06-06 05:05:00","2019-06-06 10:50:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.43","2019-06-06 05:25:00","2019-06-06 11:10:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.42","2019-06-06 05:35:00","2019-06-06 11:20:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.40","2019-06-06 05:55:00","2019-06-06 11:40:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.40","2019-06-06 05:55:00","2019-06-06 11:40:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.41","2019-06-06 06:15:00","2019-06-06 12:00:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.43","2019-06-06 06:25:00","2019-06-06 12:10:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.42","2019-06-06 06:45:00","2019-06-06 12:30:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","2.42","2019-06-06 07:05:00","2019-06-06 12:50:00","m",10,11,"26.9233","87.1552"
